category,name,shortlist,code,scheme,aum,earliestNavDate,navCount,cat-avg,rr-all-rank,rr-all-avg,rr-1-avg,rr-3-avg,rr-5-avg,rr-8-avg,rr-10-avg,rr-12-avg,rr-all-count,rr-all-avg-,rr-all-stddev,rr-all-median,rr-all-min,rr-all-max,rr-all-dist-<0,rr-all-dist-0-10,rr-all-dist-10-20,rr-all-dist-20-30,rr-all-dist->30,rr-1-count,rr-1-avg-,rr-1-stddev,rr-1-median,rr-1-min,rr-1-max,rr-1-dist-<0,rr-1-dist-0-10,rr-1-dist-10-20,rr-1-dist-20-30,rr-1-dist->30,rr-3-count,rr-3-avg-,rr-3-stddev,rr-3-median,rr-3-min,rr-3-max,rr-3-dist-<0,rr-3-dist-0-10,rr-3-dist-10-20,rr-3-dist-20-30,rr-3-dist->30,rr-5-count,rr-5-avg-,rr-5-stddev,rr-5-median,rr-5-min,rr-5-max,rr-5-dist-<0,rr-5-dist-0-10,rr-5-dist-10-20,rr-5-dist-20-30,rr-5-dist->30,rr-8-count,rr-8-avg-,rr-8-stddev,rr-8-median,rr-8-min,rr-8-max,rr-8-dist-<0,rr-8-dist-0-10,rr-8-dist-10-20,rr-8-dist-20-30,rr-8-dist->30,rr-10-count,rr-10-avg-,rr-10-stddev,rr-10-median,rr-10-min,rr-10-max,rr-10-dist-<0,rr-10-dist-0-10,rr-10-dist-10-20,rr-10-dist-20-30,rr-10-dist->30,rr-12-count,rr-12-avg-,rr-12-stddev,rr-12-median,rr-12-min,rr-12-max,rr-12-dist-<0,rr-12-dist-0-10,rr-12-dist-10-20,rr-12-dist-20-30,rr-12-dist->30
"Floater Fund","HDFC Floating Rate Debt Fund - Growth Option","","106841","Debt Scheme","undefined","undefined","4338","undefined","","","","","","","","","15445","","","","","","0","0","0","0","0","3784","","","","","","0","0","0","0","0","3396","","","","","","0","0","0","0","0","2894","","","","","","0","0","0","0","0","2234","","","","","","0","0","0","0","0","1793","","","","","","0","0","0","0","0","1344","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Floating Interest Fund - Bonus","","130899","Debt Scheme","undefined","undefined","1319","undefined","","","","","","","","","1670","","","","","","0","0","0","0","0","996","","","","","","0","0","0","0","0","567","","","","","","0","0","0","0","0","107","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Floating Interest Fund - Direct Plan - Growth","","120425","Debt Scheme","undefined","undefined","3079","undefined","","","","","","","","","8455","","","","","","0","0","0","0","0","2623","","","","","","0","0","0","0","0","2225","","","","","","0","0","0","0","0","1734","","","","","","0","0","0","0","0","1070","","","","","","0","0","0","0","0","624","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Floating Interest Fund - Growth","","101802","Debt Scheme","undefined","undefined","4776","undefined","","","","","","","","","17607","","","","","","0","0","0","0","0","4150","","","","","","0","0","0","0","0","3758","","","","","","0","0","0","0","0","3252","","","","","","0","0","0","0","0","2590","","","","","","0","0","0","0","0","2153","","","","","","0","0","0","0","0","1704","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Floating Interest Fund Plan A - Growth","","101795","Debt Scheme","undefined","undefined","3455","undefined","","","","","","","","","10253","","","","","","0","0","0","0","0","2926","","","","","","0","0","0","0","0","2517","","","","","","0","0","0","0","0","2028","","","","","","0","0","0","0","0","1366","","","","","","0","0","0","0","0","928","","","","","","0","0","0","0","0","488","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Floating Interest Fund Plan B - Growth","","101793","Debt Scheme","undefined","undefined","3455","undefined","","","","","","","","","10253","","","","","","0","0","0","0","0","2926","","","","","","0","0","0","0","0","2517","","","","","","0","0","0","0","0","2028","","","","","","0","0","0","0","0","1366","","","","","","0","0","0","0","0","928","","","","","","0","0","0","0","0","488","","","","","","0","0","0","0","0"
"Floater Fund","ICICI Prudential Savings Fund Plan C - Growth","","101797","Debt Scheme","undefined","undefined","2283","undefined","","","","","","","","","4488","","","","","","0","0","0","0","0","1844","","","","","","0","0","0","0","0","1411","","","","","","0","0","0","0","0","947","","","","","","0","0","0","0","0","286","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Floater Fund","KOTAK FLOATING RATE FUND-DIRECT PLAN-GROWTH OPTION","","147269","Debt Scheme","undefined","undefined","1548","undefined","","","","","","","","","2314","","","","","","0","0","0","0","0","1215","","","","","","0","0","0","0","0","780","","","","","","0","0","0","0","0","319","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Floater Fund","Nippon India Floater Fund  - Direct Plan Growth Plan - Growth Option","","118656","Debt Scheme","undefined","undefined","3078","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Floater Fund","Nippon India Floater Fund - Growth Plan-Growth Option","","102673","Debt Scheme","undefined","undefined","4946","undefined","","","","","","","","","18048","","","","","","0","0","0","0","0","4356","","","","","","0","0","0","0","0","3838","","","","","","0","0","0","0","0","3290","","","","","","0","0","0","0","0","2627","","","","","","0","0","0","0","0","2191","","","","","","0","0","0","0","0","1746","","","","","","0","0","0","0","0"
"Floater Fund","SBI Floating Rate Debt Fund - Direct Plan - Growth","","148550","Debt Scheme","undefined","undefined","1194","undefined","","","","","","","","","1316","","","","","","0","0","0","0","0","876","","","","","","0","0","0","0","0","440","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Floater Fund","Tata Floating Rate Fund -Direct Plan-Growth","","149007","Debt Scheme","undefined","undefined","1026","undefined","","","","","","","","","1011","","","","","","0","0","0","0","0","723","","","","","","0","0","0","0","0","288","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Floater Fund","UTI - Floater Fund - Direct Plan - Growth Option","","145295","Debt Scheme","undefined","undefined","1676","undefined","","","","","","","","","2664","","","","","","0","0","0","0","0","1330","","","","","","0","0","0","0","0","900","","","","","","0","0","0","0","0","434","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","Aditya Birla Sun Life Government Securities Fund - Growth - Direct Plan","","119605","Debt Scheme","undefined","undefined","3080","undefined","","","","","","","","","8455","","","","","","0","0","0","0","0","2623","","","","","","0","0","0","0","0","2225","","","","","","0","0","0","0","0","1734","","","","","","0","0","0","0","0","1070","","","","","","0","0","0","0","0","624","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","Axis Gilt Fund - Direct Plan - Bonus Option","","128957","Debt Scheme","undefined","undefined","339","undefined","","","","","","","","","95","","","","","","0","0","0","0","0","95","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","Axis Gilt Fund - Direct Plan - Growth Option","","120447","Debt Scheme","undefined","undefined","3083","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","Bajaj Finserv Gilt Fund - Direct - Growth","","153206","Debt Scheme","undefined","undefined","173","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","BANDHAN Government Securities Fund-  Investment Plan-Direct Plan-Growth","","118464","Debt Scheme","undefined","undefined","3083","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","Baroda BNP Paribas GILT FUND - Direct Plan - Growth Option","","119341","Debt Scheme","undefined","undefined","3078","undefined","","","","","","","","","8444","","","","","","0","0","0","0","0","2620","","","","","","0","0","0","0","0","2222","","","","","","0","0","0","0","0","1731","","","","","","0","0","0","0","0","1070","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","178","","","","","","0","0","0","0","0"
"Gilt Fund","CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION","","118299","Debt Scheme","undefined","undefined","3078","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","DSP Gilt Fund - Direct Plan - Growth","","119099","Debt Scheme","undefined","undefined","3087","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","Edelweiss Government Securities Fund - Direct Plan - Growth Option","","140298","Debt Scheme","undefined","undefined","2145","undefined","","","","","","","","","4166","","","","","","0","0","0","0","0","1761","","","","","","0","0","0","0","0","1335","","","","","","0","0","0","0","0","870","","","","","","0","0","0","0","0","200","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","Franklin India Government Securities Fund - Direct - Growth","","118498","Debt Scheme","undefined","undefined","3079","undefined","","","","","","","","","8456","","","","","","0","0","0","0","0","2623","","","","","","0","0","0","0","0","2225","","","","","","0","0","0","0","0","1734","","","","","","0","0","0","0","0","1070","","","","","","0","0","0","0","0","624","","","","","","0","0","0","0","0","180","","","","","","0","0","0","0","0"
"Gilt Fund","Franklin India Government Securities Fund - Growth","","100493","Debt Scheme","undefined","undefined","4709","undefined","","","","","","","","","17513","","","","","","0","0","0","0","0","4128","","","","","","0","0","0","0","0","3747","","","","","","0","0","0","0","0","3234","","","","","","0","0","0","0","0","2574","","","","","","0","0","0","0","0","2140","","","","","","0","0","0","0","0","1690","","","","","","0","0","0","0","0"
"Gilt Fund","Groww Gilt Fund - Direct - Growth","","153477","Debt Scheme","undefined","undefined","99","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","HDFC Gilt Fund - Growth Option - Direct Plan","","119116","Debt Scheme","undefined","undefined","3081","undefined","","","","","","","","","8461","","","","","","0","0","0","0","0","2624","","","","","","0","0","0","0","0","2226","","","","","","0","0","0","0","0","1735","","","","","","0","0","0","0","0","1071","","","","","","0","0","0","0","0","625","","","","","","0","0","0","0","0","180","","","","","","0","0","0","0","0"
"Gilt Fund","HDFC Gilt Fund - Growth Plan","","101083","Debt Scheme","undefined","undefined","4724","undefined","","","","","","","","","17605","","","","","","0","0","0","0","0","4152","","","","","","0","0","0","0","0","3760","","","","","","0","0","0","0","0","3249","","","","","","0","0","0","0","0","2588","","","","","","0","0","0","0","0","2154","","","","","","0","0","0","0","0","1702","","","","","","0","0","0","0","0"
"Gilt Fund","HSBC Gilt Fund - Direct Growth","","151014","Debt Scheme","undefined","undefined","692","undefined","","","","","","","","","411","","","","","","0","0","0","0","0","411","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","HSBC Gilt Fund - Regular Growth","","151013","Debt Scheme","undefined","undefined","692","undefined","","","","","","","","","411","","","","","","0","0","0","0","0","411","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Gilt Fund - Bonus","","130903","Debt Scheme","undefined","undefined","432","undefined","","","","","","","","","178","","","","","","0","0","0","0","0","178","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Gilt Fund - Direct Plan - Growth","","120590","Debt Scheme","undefined","undefined","3079","undefined","","","","","","","","","8455","","","","","","0","0","0","0","0","2623","","","","","","0","0","0","0","0","2225","","","","","","0","0","0","0","0","1734","","","","","","0","0","0","0","0","1070","","","","","","0","0","0","0","0","624","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Gilt Fund - Direct Plan Bonus","","130955","Debt Scheme","undefined","undefined","1319","undefined","","","","","","","","","1670","","","","","","0","0","0","0","0","996","","","","","","0","0","0","0","0","567","","","","","","0","0","0","0","0","107","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Gilt Fund - Growth","","100369","Debt Scheme","undefined","undefined","4711","undefined","","","","","","","","","17521","","","","","","0","0","0","0","0","4129","","","","","","0","0","0","0","0","3748","","","","","","0","0","0","0","0","3237","","","","","","0","0","0","0","0","2576","","","","","","0","0","0","0","0","2141","","","","","","0","0","0","0","0","1690","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Short Term Gilt Fund - Bonus","","130902","Debt Scheme","undefined","undefined","25","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt Fund","ICICI Prudential Short Term Gilt Fund - Direct Plan -  Growth","","120608","Debt Scheme","undefined","undefined","1297","undefined","","","","","","","","","1607","","","","","","0","0","0","0","0","971","","","","","","0","0","0","0","0","546","","","","","","0","0","0","0","0","90","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
