147940,Indiabulls Mutual Fund,Debt Scheme,Liquid Fund,true,Indiabulls Liquid Fund-Direct Plan- Growth- Unclaimed Dividend > 3 Yrs
122786,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Bonus Option
104484,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Daily IDCW (Reinvestment)
120537,Invesco Mutual Fund,Debt Scheme,Liquid Fund,true,Invesco India Liquid Fund - Direct Plan - Growth
120536,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)
120535,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Direct Plan - Weekly IDCW (Reinvestment)
120534,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Direct Plan- Daily IDCW (Reinvestment)
104486,Invesco Mutual Fund,Debt Scheme,Liquid Fund,true,Invesco India Liquid Fund - Growth
104492,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Monthly IDCW (Payout / Reinvestment)
104488,Invesco Mutual Fund,Debt Scheme,Liquid Fund,true,Invesco India Liquid Fund - Regular - Growth
104489,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Regular - Weekly IDCW (Reinvestment)
139390,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years
139389,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years
139388,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years
139387,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years
104485,Invesco Mutual Fund,Debt Scheme,Liquid Fund,false,Invesco India Liquid Fund - Weekly IDCW (Reinvestment)
147161,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Direct Plan - Annually IDCW Option
147158,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Direct Plan - Daily IDCW Option
147160,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option
147157,ITI Mutual Fund,Debt Scheme,Liquid Fund,true,ITI Liquid Fund - Direct Plan - Growth Option
147163,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Direct Plan - Monthly IDCW Option
147159,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Direct Plan - Weekly IDCW Option
147162,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Regular Plan - Annually IDCW Option
147154,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Regular Plan - Daily IDCW Option
147155,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum capital withdrawal option Option
147153,ITI Mutual Fund,Debt Scheme,Liquid Fund,true,ITI Liquid Fund - Regular Plan - Growth Option
147156,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Regular Plan - Monthly IDCW Option
147164,ITI Mutual Fund,Debt Scheme,Liquid Fund,false,ITI Liquid Fund - Regular Plan - Weekly IDCW Option
120410,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units
120411,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Direct) - Daily IDCW
120406,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund (Direct) - Growth Option
120408,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Direct) - Quarterly IDCW
120407,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Direct) - Weekly IDCW
100244,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Regular) - Quarterly IDCW
100247,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option
100233,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Regular) - Weekly IDCW
100234,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund - Growth Option
148414,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan
148413,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan
148415,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund - Withheld Brokerage I.E.F. (Direct) - Growth Plan
139258,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund Unclaimed Dividend (Direct) Growth Plan
139260,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund Unclaimed Dividend IEF (Direct) Growth Plan
139257,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan
139259,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,true,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan
101549,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Regular) - Bonus Option - Principal Units
101078,JM Financial Mutual Fund,Debt Scheme,Liquid Fund,false,JM Liquid Fund (Regular) - Daily IDCW
119764,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid - Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct
119766,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,true,Kotak Liquid - Growth - Direct
119765,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid - Weekly  Payout of Income Distribution cum capital withdrawal option - Direct
100833,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid Regular Plan Daily Reinvestment of Income Distribution cum capital withdrawal option
100835,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,true,Kotak Liquid Regular Plan Growth
100834,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid Regular Plan Weekly Reinvestment of Income Distribution cum capital withdrawal option Dividend
100830,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,true,Kotak Liquid-Institutional Plan  (Growth)
100832,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid-Institutional Plan (Weekly Dividend)
100828,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,false,Kotak Liquid-Regular (Dividend)
100829,Kotak Mahindra Mutual Fund,Debt Scheme,Liquid Fund,true,Kotak Liquid-Regular (Growth)
129923,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund - Direct Plan - Bonus
122235,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund - Direct Plan - Weekly IDCW
119791,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund - Direct Plan -Daily IDCW
119790,L&T Mutual Fund,Debt Scheme,Liquid Fund,true,L&T Liquid Fund - Direct Plan -Growth
112458,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund - Regular Plan - Weekly IDCW
129924,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund -Regular Plan - Bonus
112445,L&T Mutual Fund,Debt Scheme,Liquid Fund,false,L&T Liquid Fund -Regular Plan - Daily IDCW
112457,L&T Mutual Fund,Debt Scheme,Liquid Fund,true,L&T Liquid Fund -Regular Plan - Growth
120248,LIC Mutual Fund,Debt Scheme,Liquid Fund,false,LIC MF Liquid Fund-Direct Plan-Daily IDCW
120249,LIC Mutual Fund,Debt Scheme,Liquid Fund,true,LIC MF Liquid Fund-Direct Plan-Growth
101184,LIC Mutual Fund,Debt Scheme,Liquid Fund,false,LIC MF Liquid Fund-Regular Plan-Daily IDCW
101185,LIC Mutual Fund,Debt Scheme,Liquid Fund,true,LIC MF Liquid Fund-Regular Plan-Growth
139535,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,false,Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW
139536,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,false,Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW
139538,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,true,Mahindra Manulife Liquid Fund - Direct Plan -Growth
139534,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,false,Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW
139537,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,true,Mahindra Manulife Liquid Fund - Regular Plan - Growth
139541,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,false,Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW
139539,Mahindra Manulife Mutual Fund,Debt Scheme,Liquid Fund,false,Mahindra Manulife Liquid Fund - Unclaimed Redemption / IDCW Upto three years
118859,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,true,Mirae Asset Cash Management Fund - Direct Plan - Growth
111646,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,true,Mirae Asset Cash Management Fund - Growth
118861,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund Direct  Daily IDCW
118860,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund Direct Monthly IDCW
118862,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund Direct Weekly IDCW
111645,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund Regular Monthly IDCW
111644,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund Regular Weekly IDCW
111647,Mirae Asset Mutual Fund,Debt Scheme,Liquid Fund,false,Mirae Asset Cash Management Fund RegularDaily IDCW 
145834,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,true,Motilal Oswal Liquid Fund - Direct Growth
145946,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,true,Motilal Oswal Liquid Fund - Regular Growth
147441,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years
147444,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years
146218,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment
146226,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment
146223,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment
146228,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Direct - IDCW Reinvestment
146229,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment
146227,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment
146230,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment
146220,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment
146222,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment
146224,Motilal Oswal Mutual Fund,Debt Scheme,Liquid Fund,false,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment
100852,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION
118695,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION
118696,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION
118698,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION
118700,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION
118701,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,true,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option
100855,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION
112340,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION
100837,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,true,Nippon India Liquid Fund - Retail Option - Growth Plan
100842,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION
100843,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION
100844,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION
100838,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION
100853,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION
100851,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,true,Nippon India Liquid Fund -Growth Plan
100849,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,Reliance Liquid Fund-Cash Plan-Daily Dividend Reinvestment Option
100845,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,true,Reliance Liquid Fund-Cash Plan-Growth Plan
114251,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,Reliance Liquid Fund-Cash Plan-Monthly Dividend Plan
114252,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,Reliance Liquid Fund-Cash Plan-Quarterly Dividend Plan
100848,Nippon India Mutual Fund,Debt Scheme,Liquid Fund,false,Reliance Liquid Fund-Cash Plan-Weekly Dividend Reinvestment Option
138306,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India INSTA CASH FUND - Annual Bonus Option
138286,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India INSTA CASH FUND - BONUS OPTION
138305,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option
138302,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan -  Regular Bonus
138296,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan - Annual Dividend
138297,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan - Daily Dividend
138299,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,true,PGIM India Insta Cash Fund - Direct Plan - Growth
138298,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan - Monthly Dividend
138300,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend
138301,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan - Weekly Dividend
138303,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Direct Plan -Monthly Bonus
138287,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Monthly Dividend
138294,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Quarterly Dividend Option
138284,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India INSTA CASH FUND - Regular Plan BONUS OPTION
139603,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Unclaimed Dividend Plan - Below 3 years
139604,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Unclaimed Redemption Plan - Above 3 years
139605,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Unclamied Dividend Plan - Above 3 years
139602,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Unlcaimed Redemption Plan - Below 3 years
138289,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund - Weekly Dividend
138288,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,true,PGIM India Insta Cash Fund -Growth
138292,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund- Annual Dividend Option
138285,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund-Daily Dividend
138280,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund-DIVIDEND-Daily Dividend
138279,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund-DIVIDEND-MONTHLY DIVIDEND
138278,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund-DIVIDEND-WEEKLY DIVIDEND
138281,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,true,PGIM India Insta Cash Fund-Growth-GROWTH
138283,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India Insta Cash Fund-Institutional Plan-Daily Dividend
138282,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,true,PGIM India Insta Cash Fund-Institutional Plan-Growth
138304,PGIM India Mutual Fund,Debt Scheme,Liquid Fund,false,PGIM India INSTA CASH FUND-Monthly Bonus Option
143263,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW
143269,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,true,Parag Parikh Liquid Fund- Direct Plan- Growth
143262,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW
143265,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW
143264,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW
143260,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,true,Parag Parikh Liquid Fund- Regular Plan- Growth
143261,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW
143266,PPFAS Mutual Fund,Debt Scheme,Liquid Fund,false,Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW
100895,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund - Daily Income Distribution CUM Capital Withdrawal
119468,Principal Mutual Fund,Debt Scheme,Liquid Fund,true,Principal Cash Management Fund - Direct Plan - Growth Option
119467,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily
119469,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly
100897,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund - Monthly Income Distribution CUM Capital Withdrawal Option
100896,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund - Weekly Income Distribution CUM Capital Withdrawal Option
119466,Principal Mutual Fund,Debt Scheme,Liquid Fund,false,Principal Cash Management Fund -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly
100898,Principal Mutual Fund,Debt Scheme,Liquid Fund,true,Principal Cash Management Fund -Growth Option
120837,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund - Growth Option - Direct Plan
103225,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund - Growth Option - Regular Plan
120838,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund - Monthly IDCW Option - Direct Plan
103228,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund - Monthly IDCW Option - Regular Plan
120839,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund - Weekly IDCW Option - Direct Plan
103227,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund - Weekly IDCW Option - Regular Plan
120836,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund-Daily IDCW Option - Direct Plan
103226,quant Mutual Fund,Debt Scheme,Liquid Fund,false,quant Liquid Fund-Daily IDCW Option - Regular Plan
148513,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund-Unclaimed Dividend Investor Education Plan-Growth Option
148510,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund-Unclaimed Dividend-Growth Option
148511,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund-Unclaimed Redemption Investor Education Plan-Growth Option
148512,quant Mutual Fund,Debt Scheme,Liquid Fund,true,quant Liquid Fund-Unclaimed Redemption Plan-Growth Option
103736,Quantum Mutual Fund,Debt Scheme,Liquid Fund,false,Quantum Liquid Fund - Direct Plan Daily IDCW
103734,Quantum Mutual Fund,Debt Scheme,Liquid Fund,true,Quantum Liquid Fund - Direct Plan Growth Option
103735,Quantum Mutual Fund,Debt Scheme,Liquid Fund,false,Quantum Liquid Fund - Direct Plan Monthly IDCW
141065,Quantum Mutual Fund,Debt Scheme,Liquid Fund,false,Quantum Liquid Fund - Regular Plan Daily IDCW
141066,Quantum Mutual Fund,Debt Scheme,Liquid Fund,true,Quantum Liquid Fund - Regular Plan Growth Option
141067,Quantum Mutual Fund,Debt Scheme,Liquid Fund,false,Quantum Liquid Fund - Regular Plan Monthly IDCW
119804,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
119805,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
119799,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
119800,SBI Mutual Fund,Debt Scheme,Liquid Fund,true,SBI Liquid Fund - DIRECT PLAN -Growth
105274,SBI Mutual Fund,Debt Scheme,Liquid Fund,true,SBI Liquid Fund - Institutional - Growth
105275,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW)
105279,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
105278,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Institutional Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
105281,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
105283,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
105282,SBI Mutual Fund,Debt Scheme,Liquid Fund,false,SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
105280,SBI Mutual Fund,Debt Scheme,Liquid Fund,true,SBI Liquid Fund - REGULAR PLAN -Growth
119690,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Bonus
119688,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
119692,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
119686,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,true,Sundaram Money Fund Direct Plan - Growth
119687,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
119689,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
119691,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
102701,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Institutional Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
102702,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Institutional Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
102703,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,true,Sundaram Money Fund Institutional Plan - Growth
102704,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Institutional Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
102705,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Institutional Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
102706,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Institutional Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
118328,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Regular Plan - Bonus
103392,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
103395,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
103397,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,true,Sundaram Money Fund Regular Plan - Growth
103396,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
103393,Sundaram Mutual Fund,Debt Scheme,Liquid Fund,false,Sundaram Money Fund Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
